date,home,away,box_score,game_id,play_by_play,score,team,play_description,player_name,outcome,inning,batting_team,pitching_team,sac,outs,away_score,home_score,X1B,X2B,X3B,O2B,O3B,X4B,O4B,On1B,On2B,On3B,outs_end,away_score_end,home_score_end,runs_scored,RBI,P,C,1B,2B,3B,SS,LF,CF,RF
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Dethlefson, Anna grounded out to ss.","Dethlefson, Anna",Ground Out,7,UC Davis,Cal Poly,FALSE,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Polson, Leah popped up to ss.","Polson, Leah",Pop Out,7,UC Davis,Cal Poly,FALSE,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Pahulu, Bella fouled out to rf.","Pahulu, Bella",Foul Out,7,UC Davis,Cal Poly,FALSE,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,0-0,away,"Sabourin, R. to 2b.","Sabourin, R.",Substitution,1,UC Davis,Hawaii,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,0-0,away,"Rivera, M. to dp.","Rivera, M.",Substitution,1,UC Davis,Hawaii,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,0-0,away,"Kisling, S. grounded out to 2b (2-1 BKB).","Kisling, S.",Ground Out,1,UC Davis,Hawaii,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,0-0,away,"Leon, I. singled through the left side (1-0 B).","Leon, I.",Single,1,UC Davis,Hawaii,FALSE,1,0,0,"Leon, I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,0-0,away,"Starks, S. reached on a fielders choice to third base (2-2 BBKS)3a Leon, I. out at second 3b to 2b.","Starks, S.",Fielder's Choice,1,UC Davis,Hawaii,FALSE,1,0,0,"Starks, S.",NA,NA,"Leon, I.",NA,NA,NA,"Leon, I.",NA,NA,2,0,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,0-0,away,"Jauregui, M. singled to left field (2-2 BSFBF)3a Starks, S. advanced to second.","Jauregui, M.",Single,1,UC Davis,Hawaii,FALSE,2,0,0,"Jauregui, M.","Starks, S.",NA,NA,NA,NA,NA,"Starks, S.",NA,NA,2,0,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,1-0,away,"Polson, L. singled to right center, RBI (1-0 B)3a Jauregui, M. advanced to third3a Starks, S. scored.","Polson, L.",Single,1,UC Davis,Hawaii,FALSE,2,0,0,"Polson, L.",NA,"Jauregui, M.",NA,NA,"Starks, S.",NA,"Jauregui, M.","Starks, S.",NA,2,1,0,1,1,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Dethlefson singled to right field, RBI (1-1 BK)3a Polson, L. advanced to second3a Jauregui, M. scored.",Dethlefson,Single,1,UC Davis,Hawaii,FALSE,2,1,0,Dethlefson,"Polson, L.",NA,NA,NA,"Jauregui, M.",NA,"Polson, L.",NA,"Jauregui, M.",2,2,0,1,1,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Pahulu, B. struck out looking (0-2 KKK).","Pahulu, B.",Strike Out,1,UC Davis,Hawaii,FALSE,2,2,0,Dethlefson,"Polson, L.",NA,NA,NA,NA,NA,Dethlefson,"Polson, L.",NA,3,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Rossi, B. flied out to cf (3-2 BFBFFB).","Rossi, B.",Fly Out,1,Hawaii,UC Davis,FALSE,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Ramos, C. struck out swinging (1-2 KSBS).","Ramos, C.",Strike Out,1,Hawaii,UC Davis,FALSE,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Kaupe, N. flied out to rf (1-0 B).","Kaupe, N.",Fly Out,1,Hawaii,UC Davis,FALSE,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"McMahan, L. grounded out to 3b (1-2 KFB).","McMahan, L.",Ground Out,2,UC Davis,Hawaii,FALSE,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Nakahara, S. singled to right field (0-0).","Nakahara, S.",Single,2,UC Davis,Hawaii,FALSE,1,2,0,"Nakahara, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Kisling, S. hit by pitch (0-0)3a Nakahara, S. advanced to second.","Kisling, S.",Hit by Pitch,2,UC Davis,Hawaii,FALSE,1,2,0,"Kisling, S.","Nakahara, S.",NA,NA,NA,NA,NA,"Nakahara, S.",NA,NA,1,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Leon, I. hit into double play ss to 1b (0-1 K)3a Kisling, S. out on the play.","Leon, I.",Double Play,2,UC Davis,Hawaii,FALSE,1,2,0,NA,"Nakahara, S.",NA,NA,NA,NA,NA,"Kisling, S.","Nakahara, S.",NA,3,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Nakamura, M. singled to left center (1-2 KBS).","Nakamura, M.",Single,2,Hawaii,UC Davis,FALSE,0,2,0,"Nakamura, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Millwood, D. struck out swinging (0-2 SKS).","Millwood, D.",Strike Out,2,Hawaii,UC Davis,FALSE,0,2,0,"Nakamura, M.",NA,NA,NA,NA,NA,NA,"Nakamura, M.",NA,NA,1,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Sabourin, R. out at first p to 2b, SAC, bunt (1-0 B)3a Nakamura, M. advanced to second.","Sabourin, R.",Bunt Out,2,Hawaii,UC Davis,TRUE,1,2,0,NA,"Nakamura, M.",NA,NA,NA,NA,NA,"Nakamura, M.",NA,NA,2,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,home,"Keliinoi, K struck out looking (1-2 KFBK).","Keliinoi, K",Strike Out,2,Hawaii,UC Davis,FALSE,2,2,0,NA,"Nakamura, M.",NA,NA,NA,NA,NA,NA,"Nakamura, M.",NA,3,2,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Starks, S. singled to right field (0-0).","Starks, S.",Single,3,UC Davis,Hawaii,FALSE,0,2,0,"Starks, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Jauregui, M. doubled to center field (0-1 F)3a Starks, S. advanced to third.","Jauregui, M.",Double,3,UC Davis,Hawaii,FALSE,0,2,0,NA,"Jauregui, M.","Starks, S.",NA,NA,NA,NA,"Starks, S.",NA,NA,0,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,2-0,away,"Polson, L. walked (3-0 BBBB).","Polson, L.",Walk,3,UC Davis,Hawaii,FALSE,0,2,0,"Polson, L.","Jauregui, M.","Starks, S.",NA,NA,NA,NA,NA,"Jauregui, M.","Starks, S.",0,2,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,3-0,away,"Dethlefson singled to third base, RBI (0-1 K)3a Polson, L. advanced to second3a Jauregui, M. advanced to third3a Starks, S. scored.",Dethlefson,Single,3,UC Davis,Hawaii,FALSE,0,2,0,Dethlefson,"Polson, L.","Jauregui, M.",NA,NA,"Starks, S.",NA,"Polson, L.","Jauregui, M.","Starks, S.",0,3,0,1,1,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,3-0,away,"Pahulu, B. flied out to rf (1-1 KB)3a Dethlefson advanced to second3a Polson, L. advanced to third3a Jauregui, M. out at home rf to c.","Pahulu, B.",Fly Out,3,UC Davis,Hawaii,FALSE,0,3,0,NA,Dethlefson,"Polson, L.",NA,NA,NA,"Jauregui, M.",Dethlefson,"Polson, L.","Jauregui, M.",2,3,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"McMahan, L. singled through the left side, RBI (2-2 KKBB)3a Dethlefson advanced to third3a Polson, L. scored.","McMahan, L.",Single,3,UC Davis,Hawaii,FALSE,2,3,0,"McMahan, L.",NA,Dethlefson,NA,NA,"Polson, L.",NA,NA,Dethlefson,"Polson, L.",2,4,0,1,1,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Nakahara, S. struck out swinging, out at first c to 1b (1-2 FSBS).","Nakahara, S.",Strike Out,3,UC Davis,Hawaii,FALSE,2,4,0,"McMahan, L.",NA,Dethlefson,NA,NA,NA,NA,"McMahan, L.",NA,Dethlefson,4,4,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Rivera, M. struck out swinging (2-2 BBFSS).","Rivera, M.",Strike Out,3,Hawaii,UC Davis,FALSE,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Soma, B. struck out swinging (1-2 KBFS).","Soma, B.",Strike Out,3,Hawaii,UC Davis,FALSE,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Rossi, B. singled to right field (1-0 B).","Rossi, B.",Single,3,Hawaii,UC Davis,FALSE,2,4,0,"Rossi, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Ramos, C. grounded out to 3b (0-1 F).","Ramos, C.",Ground Out,3,Hawaii,UC Davis,FALSE,2,4,0,"Rossi, B.",NA,NA,NA,NA,NA,NA,"Rossi, B.",NA,NA,3,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Kisling, S. flied out to cf (0-0).","Kisling, S.",Fly Out,4,UC Davis,Hawaii,FALSE,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Leon, I. singled up the middle (2-2 BBSS).","Leon, I.",Single,4,UC Davis,Hawaii,FALSE,1,4,0,"Leon, I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Leon, I. advanced to second on a wild pitch, advanced to third.","Leon, I.",Wild Pitch,4,UC Davis,Hawaii,FALSE,1,4,0,NA,NA,"Leon, I.",NA,NA,NA,NA,"Leon, I.",NA,NA,1,4,0,0,0,"Nannen, Jetta","Keliinoi, Ka‘ena","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Bethea, M. to c for Keliinoi, K.","Bethea, M.",Substitution,4,UC Davis,Hawaii,FALSE,1,4,0,NA,NA,"Leon, I.",NA,NA,NA,NA,NA,NA,"Leon, I.",1,4,0,0,0,"Nannen, Jetta","Bethea, M.","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Starks, S. walked (3-1 KBBBB).","Starks, S.",Walk,4,UC Davis,Hawaii,FALSE,1,4,0,"Starks, S.",NA,"Leon, I.",NA,NA,NA,NA,NA,NA,"Leon, I.",1,4,0,0,0,"Nannen, Jetta","Bethea, M.","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Starks, S. stole second3a Leon, I. out at home c to ss to c.","Starks, S.",Stolen Base,4,UC Davis,Hawaii,FALSE,1,4,0,NA,"Starks, S.",NA,NA,NA,NA,"Leon, I.","Starks, S.",NA,"Leon, I.",2,4,0,0,0,"Nannen, Jetta","Bethea, M.","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,away,"Jauregui, M. grounded out to 3b (3-2 KFBBBF).","Jauregui, M.",Ground Out,4,UC Davis,Hawaii,FALSE,2,4,0,NA,"Starks, S.",NA,NA,NA,NA,NA,NA,"Starks, S.",NA,3,4,0,0,0,"Nannen, Jetta","Bethea, M.","Millwood, Dallas","Sabourin, R.","Ramos, Angelique","Kaupe, Nawai","Soma, Bree","Rossi, Brittnee","Nakamura, Maya"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Kaupe, N. grounded out to 3b (2-2 BSBF).","Kaupe, N.",Ground Out,4,Hawaii,UC Davis,FALSE,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Nakamura, M. flied out to rf (2-0 BB).","Nakamura, M.",Fly Out,4,Hawaii,UC Davis,FALSE,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Millwood, D. singled to right center (3-1 BBFB).","Millwood, D.",Single,4,Hawaii,UC Davis,FALSE,2,4,0,"Millwood, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Bartolotti pinch ran for Millwood, D..",Bartolotti,Substitution,4,Hawaii,UC Davis,FALSE,2,4,0,Bartolotti,NA,NA,NA,NA,NA,NA,"Millwood, D.",NA,NA,2,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Gandi-Mak, M pinch hit for Sabourin, R..","Gandi-Mak, M",Substitution,4,Hawaii,UC Davis,FALSE,2,4,0,Bartolotti,NA,NA,NA,NA,NA,NA,Bartolotti,NA,NA,2,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
2021-05-13T00:00:00Z,Hawaii,UC Davis,https://stats.ncaa.org/game/box_score/5077831,5077831,https://stats.ncaa.org/game/play_by_play/5077831,4-0,home,"Gandi-Mak, M struck out swinging (1-2 BFFS).","Gandi-Mak, M",Strike Out,4,Hawaii,UC Davis,FALSE,2,4,0,Bartolotti,NA,NA,NA,NA,NA,NA,Bartolotti,NA,NA,3,4,0,0,0,"Brown, Kenedi","Dethlefson, Anna","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Nakahara, Sarah"
